grid_id,lanes,road_rank,road_type,road_link_distance_m
22902_7994,2,103,3,5.141278942369325
22852_8002,5,103,0,5.141743393181741
23090_7975,1,106,0,5.14183576322411
22853_7887,2,105,0,5.142278454356238
23021_7853,1,106,0,5.142742405888385
22983_7957,1,106,0,5.142866183451624
23000_7891,2,103,0,5.142900919820219
23086_8055,2,103,0,5.142926211306642
23089_7918,1,106,0,5.143137581355845
22866_7859,1,106,4,5.14324268928977
22957_8062,2,103,0,5.1435360409427675
23059_8021,1,103,0,5.143919305444167
22904_7843,3,104,0,5.1441209854504075
22953_7940,1,105,3,5.14478260372098
22962_8062,2,103,0,5.14485175605066
22924_7951,1,106,0,5.145157039366999
22840_7977,2,103,0,5.145857820542282
22878_7896,2,103,0,5.14609536807783
22884_8002,3,103,0,5.146256339146557
22976_8012,1,106,0,5.147091448348512
22953_8015,4,101,0,5.1474865608722755
22959_7974,2,103,0,5.1478051898720585
22927_7861,1,106,0,5.14787020734152
23052_8031,2,103,0,5.148398332236936
22977_7893,1,103,0,5.14892705137822
22889_8015,2,103,0,5.14952756864177
23086_8040,1,105,0,5.149926843329847
22868_7947,1,106,0,5.150009149864733
23069_7852,1,106,0,5.150432195556741
22891_7960,2,103,0,5.150675768313794
22886_7964,1,106,0,5.150797505087221
23041_8015,1,103,3,5.1515797406983195
22947_8026,2,103,0,5.152237013358258
22875_8017,2,105,0,5.152670685231644
22840_7889,1,103,0,5.153019347408218
22897_7904,2,101,0,5.153656407187383
22862_7866,2,103,0,5.154113887684726
23100_7939,2,101,0,5.154527733478872
23066_7853,1,106,0,5.15475847424034
22954_8011,3,106,0,5.155241349636766
22971_7899,1,106,0,5.155571649742759
23005_7952,1,103,0,5.1563152283303255
22876_7885,2,103,0,5.1570883213641
22926_8021,1,106,0,5.157113940851485
22857_7884,1,106,0,5.157320365496664
22883_7853,2,105,0,5.157441693207408
22857_7949,2,103,0,5.157466706379819
23033_7910,1,106,0,5.158304694354219
22943_7888,1,103,0,5.158496322143732
22992_7957,1,106,0,5.15942333330809
23097_7875,2,103,0,5.159676357890803
22943_7869,2,103,0,5.160348938512213
22876_7956,2,103,0,5.161232489971634
22898_7920,2,103,0,5.161285997926774
22927_7877,1,106,0,5.161861573374064
23046_8070,1,106,0,5.1620499898113215
22832_7874,1,106,0,5.163412983058369
22994_7909,2,107,0,5.163553638878574
23026_7934,1,106,0,5.1637285069772085
22883_7999,1,106,0,5.165065347813045
23049_7981,2,101,0,5.16648195294863
22978_7982,2,101,3,5.167061745160848
23001_7926,1,106,0,5.168316903578367
23047_7959,1,106,0,5.1685803968348365
23012_7974,1,106,0,5.169098186694625
23067_8045,2,103,0,5.169148774941217
22877_8050,1,106,0,5.169364456561349
23014_7965,1,103,0,5.1706576550231205
22884_7957,2,103,0,5.171295061053314
23093_7947,2,103,0,5.172168952883954
22976_7982,2,103,0,5.172682112279758
23101_7907,1,103,0,5.173219511211759
22901_7999,1,106,0,5.173717269341049
22851_7949,2,103,0,5.17433944197316
23095_7849,1,106,0,5.175110161604286
22920_7973,1,107,0,5.175592472592743
23047_8047,1,106,0,5.175648189639428
22897_7948,2,103,0,5.176212349147265
22843_7851,2,103,0,5.176292998676883
22903_8063,1,106,0,5.176404347659451
22907_7884,2,103,0,5.177590316382207
22939_7967,2,103,0,5.178426991288845
22952_8061,2,103,0,5.1792726474997215
22841_7882,1,103,0,5.179312687720952
22876_8020,1,106,0,5.17934169067332
22985_8054,1,105,0,5.1814727983335285
22892_8023,1,103,0,5.181719927440867
22901_7987,1,106,0,5.18395624911884
22877_7930,1,106,0,5.184643416851881
22858_7887,1,106,0,5.186598024454566
22996_7933,1,103,0,5.188086422862299
23082_7915,1,106,0,5.188265107339392
22842_7841,1,103,0,5.188265920992701
22990_7916,2,103,0,5.188268781665501
22931_7873,1,103,0,5.1906859847869695
22935_8014,1,106,0,5.191476001819603
23031_7960,1,103,0,5.191685808151122
23071_8007,1,103,0,5.191801147797491
22975_7873,1,103,0,5.193006488410918
23031_8039,1,105,0,5.194782826857881
23017_7841,2,103,0,5.194794810717238
22926_7845,1,106,0,5.195058735136548
23000_7954,1,103,0,5.195117774210946
22842_7842,1,103,0,5.196226205400997
23011_8001,1,106,0,5.1963749569816216
22874_7897,2,101,0,5.196739117151914
22889_8052,1,106,0,5.197976387144851
22934_7844,2,101,0,5.198190482322109
23038_7979,1,105,0,5.198254398884308
22926_8060,1,106,0,5.198734730030444
22878_7897,2,103,0,5.19965791413004
22881_8016,2,105,0,5.200129140035851
23035_8003,1,106,0,5.201118953263382
22875_7928,1,106,0,5.20153097006515
22873_8010,3,103,0,5.201669471509262
22964_7912,1,103,0,5.201801228964381
22940_7976,1,101,0,5.201923045142933
22999_7867,1,105,0,5.202892991193775
23082_7942,2,103,0,5.203003698620487
22875_7852,2,103,0,5.203079270907874
22989_7900,2,101,0,5.2034434685388264
22854_7862,2,103,0,5.204648183118044
22832_7876,1,106,0,5.204835901765394
22896_7948,2,103,3,5.2052162629364975
22938_8050,1,103,3,5.2055229423085
22884_7953,1,106,0,5.205658480904321
23035_7978,1,105,0,5.206771914079043
22895_7902,1,106,0,5.2070268535863296
23092_7926,2,101,0,5.207338404715092
22847_7924,1,103,0,5.207381408678244
22884_8016,2,105,0,5.208437493163631
22964_7977,3,103,0,5.209917280357609
22902_7919,2,101,0,5.210195117880219
22858_7994,3,103,2,5.211860367323941
22954_7986,3,103,0,5.214923523607814
22919_7981,1,106,0,5.215124009595926
22987_7870,1,106,0,5.215870918416376
23019_8060,1,107,0,5.215996031299318
22957_7874,2,101,0,5.216295376127079
22851_8066,1,106,0,5.216540052493306
22915_8034,1,106,0,5.217570695930442
22869_7845,2,103,0,5.2183379043472184
22913_7999,2,103,0,5.21852902834509
22992_7868,1,106,0,5.218597602385264
22855_7864,2,101,0,5.21922697262728
22886_7933,1,106,0,5.219780890482706
22919_7936,2,103,0,5.220319520140955
22866_7838,2,103,0,5.220608728597439
22919_8003,3,103,0,5.220972362136302
22854_8063,1,106,0,5.2216298019520915
22900_7906,2,103,3,5.222683539644316
23082_7891,1,105,0,5.224103697702884
23075_7933,1,103,0,5.2250072144313044
23018_7989,1,106,0,5.226418666065169
22954_8056,1,106,0,5.226544300696153
22931_8019,1,106,0,5.226600085301882
23084_7864,1,103,0,5.226622901134158
22941_7869,2,103,0,5.227109373505027
23055_7998,2,103,0,5.22737452803225
22960_7908,1,103,0,5.228311462514561
23040_8026,1,106,0,5.228689782265123
23016_7846,1,106,0,5.229038049330458
22902_7978,2,101,3,5.229120215237116
22970_8009,1,106,0,5.229878721135018
23055_8041,1,105,0,5.229916567503097
23027_8036,2,101,0,5.230262246663524
23047_7973,1,103,0,5.230711704225171
23010_7961,1,103,0,5.231059287046478
22925_7961,1,106,0,5.231617839175099
22909_7944,1,106,3,5.231810931122735
23084_7916,2,101,0,5.232449507715102
22961_7993,2,103,0,5.233531140928205
22881_7928,2,106,0,5.234068491102976
22881_7998,1,106,0,5.234355327880032
22971_7962,2,103,0,5.234433747738215
22935_8057,1,106,0,5.234716958046679
22883_7901,1,106,0,5.234858337226191
23024_8069,2,103,3,5.23579065524559
22885_7932,1,106,0,5.236545886968996
23050_7874,1,106,0,5.2365736994274235
22952_7876,1,105,0,5.236643026674232
23026_7837,1,103,0,5.236925302010235
22865_7952,1,106,0,5.23796733030447
22909_7930,1,106,0,5.238504226216906
23043_7907,2,101,0,5.239261541129014
23048_7847,1,106,0,5.241461114003752
22989_7863,1,106,3,5.24279703814471
22853_8069,2,101,0,5.243709218662494
22910_8017,2,106,0,5.243756239421974
22858_8047,1,106,0,5.2439033338514704
22910_7842,1,104,0,5.24392668569653
22918_8031,2,106,0,5.244167481812661
22919_7965,1,106,0,5.245184216860169
22858_7864,2,103,0,5.246715223492648
23059_8044,1,105,0,5.246751846292145
22905_7919,2,103,0,5.246953736705404
23020_8001,1,106,0,5.247105234467286
23029_7914,1,106,0,5.24878652479268
22874_8009,3,103,0,5.248806720091255
22890_7855,1,106,0,5.250168384545415
22878_7901,2,103,0,5.250707174334125
22893_7951,1,106,0,5.252329132150419
22951_8030,4,101,0,5.253497859712829
22977_8019,1,103,0,5.253702393239422
23023_7919,1,103,0,5.254121782651893
22855_7947,1,107,0,5.2544489000996615
23031_7978,1,105,0,5.254703759744792
22869_8000,2,103,0,5.2561608612791755
22942_8006,2,103,0,5.257743206687227
22850_7951,2,103,0,5.258578793508608
22959_7888,2,103,0,5.259344255545948
23025_7913,1,103,0,5.259694701648933
23078_7936,2,103,0,5.25970008484841
23100_8055,1,105,0,5.259756003937866
22897_8032,1,103,0,5.260524374458387
22961_7939,1,106,3,5.260746499852211
22897_7938,1,106,0,5.261708386736308
22915_7932,2,103,0,5.26204806440739
22951_7897,1,106,0,5.2622254401039505
22969_7967,2,101,4,5.262521937461821
23002_7956,1,103,0,5.26259827063716
22979_7885,1,103,0,5.263716465215714
22889_7955,2,103,0,5.26389329717269
22866_7894,2,106,0,5.264131406802542
23015_8043,1,105,0,5.265170064822229
22959_7954,1,106,0,5.26523092500399
22942_8054,2,101,0,5.265460723956253
22906_7950,2,103,0,5.266372572359301
22976_7946,1,106,4,5.2673056586908835
23013_8005,1,106,0,5.2676562334165755
22896_7852,2,103,4,5.268103698183381
23080_8025,1,105,0,5.26816384808479
22877_8053,2,103,0,5.26858481060119
23096_8067,1,106,0,5.269347241359802
22958_7992,2,103,3,5.269410276563676
23002_7881,1,106,0,5.269817854219575
23062_8037,1,106,0,5.270077025973943
22926_7978,1,106,0,5.270619182839235
22898_7979,2,101,0,5.271371123090299
23066_7997,2,105,0,5.271456102755643
22843_7855,1,103,0,5.27235726150294
23034_7970,1,103,0,5.2742640913678445
23082_7986,1,103,4,5.275912000640126
22914_7970,2,106,0,5.276673830824536
22897_7875,1,106,0,5.277306053578299
22926_7848,2,101,0,5.277991048972013
22908_7867,1,106,0,5.2784276459410835
22940_7989,2,103,0,5.278497335312488
23073_7931,1,103,0,5.278840837403895
23048_7957,1,106,0,5.278954984080621
22976_8018,1,103,0,5.27926111743054
22901_7944,1,106,0,5.279754465591957
22871_8048,1,106,0,5.280472545208105
22922_7888,1,106,0,5.280518404451152
22927_8051,1,105,0,5.280909908779926
22871_7928,1,103,0,5.281731316096265
22935_7950,2,106,0,5.283456478400726
22953_8044,2,105,0,5.283494481196033
23069_8067,1,106,3,5.283906179593362
22998_7900,2,103,0,5.2841703609473045
22897_7899,2,103,0,5.284648861301565
22920_7894,1,105,0,5.284832013842678
23100_7916,1,103,0,5.285251653339113
22840_7972,2,103,0,5.285475189383447
22864_8007,3,103,0,5.28591160673093
22898_7883,1,106,0,5.286004069899513
22885_8007,3,103,0,5.286619934116804
22921_7938,2,103,0,5.287707578637381
23086_8056,2,103,0,5.288891095300918
23037_8031,1,106,0,5.289098866298484
22863_8054,1,103,0,5.2894421785525045
22903_7923,2,101,0,5.290882250668007
22951_8032,2,101,0,5.290883882344229
22852_7859,2,101,0,5.291040203646449
23063_8060,2,103,0,5.291366395186584
22819_7852,1,103,0,5.292010616755112
22970_8056,1,106,0,5.2932663319363655
22896_8066,2,103,0,5.29328919570698
23083_7944,2,103,0,5.293502012674585
22979_8061,1,106,0,5.294295141684851
22947_7966,2,103,0,5.295624394637469
22851_7855,2,101,3,5.296950800794498
22909_7970,3,103,0,5.2974918569149265
22896_7972,1,106,0,5.300006341021724
22896_7894,2,101,0,5.300300390124553
22945_7868,2,101,0,5.301011429673924
22883_7852,2,105,0,5.301504829904569
22896_8016,2,101,0,5.301583653295848
22920_7938,2,103,0,5.301600317060383
22943_7908,1,106,0,5.302539858791203
22922_7915,1,105,0,5.303843640106777
22942_8009,2,103,0,5.304373422299939
23097_7979,1,103,0,5.30504832604031
22833_7973,1,103,3,5.305925493279114
22963_8035,1,106,0,5.306160364427894
22936_7866,2,103,0,5.306872997084787
22994_7957,1,106,0,5.307513391828055
22984_7945,1,106,0,5.307596699965348
22959_7973,2,103,0,5.308371301797591
23014_7845,2,103,0,5.311212791040753
22883_7929,2,106,0,5.311430330534639
22832_7973,1,103,3,5.311870234841897
23028_7905,1,103,0,5.312049158115987
22955_7876,2,103,0,5.31212599634364
22995_7905,2,103,0,5.312827240321202
22922_7900,2,105,0,5.31296129669661
23079_8069,2,103,0,5.312992069437121
23035_8038,1,106,0,5.314290653192177
22931_7892,1,103,0,5.314946531420056
22868_7992,1,106,0,5.31500931538009
22994_7908,2,103,0,5.315055198711333
22917_8015,1,106,0,5.3152414616455435
22939_8067,2,103,0,5.315509083975462
22950_7991,2,103,0,5.317171378011621
23020_8000,1,106,3,5.3172399987148395
22931_7928,1,103,0,5.3185279366037275
23034_7898,2,101,4,5.318951617470942
22878_7915,1,103,0,5.319238211199576
23031_7959,1,103,0,5.319280037650593
22897_7876,1,106,0,5.319834560212907
22951_8068,2,103,0,5.3214024828897335
22877_8011,2,103,0,5.322993433416352
23049_7982,2,101,0,5.323136555352669
22968_7885,1,103,0,5.32360732132699
22870_8003,2,103,0,5.323791048830581
22934_7985,1,106,0,5.3239073994029456
22942_7895,1,103,0,5.324211733016499
23065_7842,1,106,0,5.324815681745378
22898_8011,2,103,0,5.3257860193066895
22916_7913,1,105,0,5.326054528641747
22901_7939,1,106,0,5.3265171585842355
22923_7867,2,105,0,5.326808795249494
22926_8064,1,106,0,5.327747602950422
22838_7863,2,103,0,5.327839669642812
23040_7895,2,103,0,5.329100405659639
22938_7857,1,103,0,5.329361804159728
22877_7888,2,103,0,5.329573723167853
22932_7956,2,103,0,5.330018937543941
22904_7992,1,106,0,5.330132467952181
22932_7860,2,101,0,5.330735438110234
22898_7961,1,106,0,5.330970885099275
22880_7909,1,103,0,5.331579159245528
22864_7861,1,106,0,5.331587460459926
23005_7857,2,101,4,5.332134134986392
22999_7844,1,103,0,5.332270477937444
22950_7935,2,105,0,5.332449657309676
22915_8027,2,106,0,5.332462827150664
23021_8046,2,103,0,5.332510922746455
22944_7906,1,106,4,5.33285277468515
22888_7851,1,106,0,5.33311626837762
23066_7848,1,106,4,5.333204403100178
22877_8026,1,106,0,5.333328202403538
22941_7986,2,103,0,5.3333694925244375
22911_8070,2,103,3,5.333392695113073
22922_7901,2,105,4,5.333852002518657
22853_8002,5,103,0,5.334004524205474
23063_8043,2,103,0,5.334144818005467
23056_7942,1,105,0,5.334181034748506
22884_7886,2,105,0,5.334196050761969
22862_7865,2,103,0,5.334477036801233
22951_8045,2,105,0,5.33449259670957
22914_7931,2,103,0,5.33456304147887
23088_8006,1,103,4,5.335011826762973
22942_8052,2,101,0,5.335213895517086
22846_7994,2,103,0,5.337196702082487
22918_8030,2,106,0,5.337653934352793
22935_8022,1,106,0,5.3376664102511615
22858_7869,1,106,0,5.337731565160192
22907_8002,1,106,0,5.338230898338887
22844_7839,1,103,0,5.338237040742269
22994_7884,2,101,0,5.338479150457097
23101_7941,2,106,0,5.338565816310051
22984_7848,1,106,0,5.3418702434967535
22954_7947,2,103,0,5.342920587784095
23093_8008,1,106,0,5.343422929360393
22911_8019,2,106,0,5.344291165238098
23093_8061,2,103,0,5.344666586821164
22908_7839,2,104,0,5.344741665164378
23084_7903,1,106,0,5.344775692343765
23068_8047,2,103,0,5.345189966184132
23039_7994,1,107,0,5.34586146437856
22969_8061,2,103,0,5.34703512601751
22875_8001,3,103,0,5.347391699388452
22859_7949,2,103,0,5.348519360391076
23052_8025,2,103,0,5.349505638290462
22987_7850,1,106,0,5.349711922978113
23029_8045,1,106,0,5.350104900246054
22877_8001,3,103,0,5.350220972474943
23031_7967,1,106,0,5.350443074184966
22924_7994,2,103,0,5.350665451145491
22856_7884,1,105,0,5.3507900882110215
22904_7999,2,103,0,5.3508102611250035
22974_7954,2,103,0,5.350916619622367
22863_7881,1,105,0,5.351854652672224
22990_7881,1,106,0,5.352058514496655
22921_7964,1,106,0,5.352396829032168
22904_7954,1,103,0,5.3526765641716505
22915_7998,2,103,0,5.353205475968648
23092_8069,1,106,0,5.353811345893886
23103_7941,1,103,0,5.354028047977844
22921_7968,1,106,0,5.354411216734201
22878_7895,2,103,0,5.354574643653987
22948_7881,1,105,0,5.355232895670542
22898_7968,1,106,0,5.355770837216094
22918_7890,1,106,0,5.355858673319773
22919_7877,2,105,0,5.356049502582505
23083_7856,1,103,0,5.356240790748433
22992_7951,1,105,0,5.356828127521867
22926_7980,1,106,0,5.356883136530561
22940_8040,1,106,0,5.357295697307671
22875_7991,1,106,0,5.3576010586087115
22968_8007,2,103,0,5.35766006843689
22859_7888,1,106,0,5.3577645188846486
22905_7958,1,103,0,5.3591903687674005
22876_7844,1,106,0,5.359881490408506
22978_7917,1,106,0,5.359925037078303
22992_7875,2,101,3,5.360029221476637
23025_8043,2,101,0,5.360060223233515
23018_8068,2,101,3,5.3603789124115115
22995_7978,2,103,0,5.360518011329865
23041_7879,1,106,0,5.361106323994491
22842_7837,1,103,0,5.361374805980096
23062_8038,1,106,0,5.361553118387223
22967_8024,1,106,3,5.36162873396997
23004_7965,2,103,0,5.3627470614947255
22946_7990,2,103,0,5.362775689156834
22890_8006,3,103,0,5.364986765191288
22883_8020,1,103,0,5.365381799801605
22973_8025,1,106,0,5.36560854094682
22855_7936,1,106,0,5.365784516416165
23080_7904,2,103,0,5.365958472989895
22914_8032,1,106,0,5.366788792511625
22877_7920,1,103,0,5.368195043719608
22884_8008,3,103,0,5.369883291154295
22890_7953,2,101,0,5.369961232390339
22871_7852,2,106,0,5.370042928657379
22979_7923,1,103,0,5.370074427286337
22926_7991,2,103,0,5.3708663285924505
22919_7873,2,105,0,5.37380334204218
23012_7986,1,106,0,5.373866632390494
22999_7919,1,103,0,5.3740476792842395
22901_8065,1,106,0,5.374324031095779
22892_7860,2,106,0,5.374339341785182
23022_7901,2,101,4,5.374815098540197
22979_7878,2,101,4,5.37547363540985
23082_8028,1,105,0,5.375988838525114
22928_7902,1,103,3,5.376181380550726
22897_7906,1,101,0,5.376191527308566
23025_7933,1,106,0,5.376579510155517
23101_8013,1,106,0,5.3769879786737995
22917_7983,2,103,0,5.377045424096149
23011_7895,1,103,0,5.377956281360829
22969_7964,2,103,0,5.378381032175851
22871_8009,3,103,0,5.378532953704715
23033_7892,1,103,0,5.378797803391225
22926_7860,1,106,0,5.3789727887488175
22908_7841,1,104,0,5.380136397425416
22990_7957,1,106,0,5.380269442497925
22888_7913,2,103,0,5.380410149691322
22852_7948,2,103,0,5.381930158434208
23016_7897,2,101,0,5.382123616975885
22876_8053,1,106,0,5.382468466453243
22978_7882,1,103,0,5.383165030011443
22945_7984,3,106,0,5.383888271051539
22889_7853,1,106,0,5.383905469723509
23045_8012,1,103,0,5.384540567424009
22973_7957,2,103,0,5.384560601647957
22874_7941,1,103,0,5.386352917849154
23002_7888,2,101,0,5.386590299907068
23036_7907,1,106,0,5.3873671979536075
22892_8062,2,101,0,5.38805917088878
22901_7919,2,101,0,5.388079435007338
22921_8051,1,105,0,5.389133664111712
22997_7884,2,103,0,5.3892151426286965
22900_7954,1,106,0,5.389498620620275
22946_8042,2,101,0,5.390605403434446
22928_7920,1,105,0,5.390635168224869
22969_8055,1,106,0,5.390638450300627
22876_7944,1,106,0,5.390704772788452
22927_7998,2,103,0,5.391006073385326
22944_7869,2,103,0,5.3911858202345675
22846_7993,2,103,0,5.393817437358752
22931_8070,2,103,0,5.393938018634376
22911_7972,3,103,0,5.394206966968855
22894_8065,2,103,0,5.394979104330573
23028_8002,1,103,0,5.3950288553121695
22910_7851,2,101,0,5.3951599860211985
22866_7893,2,106,0,5.395514648476984
23076_7933,1,103,0,5.395541310052556
23037_7908,1,106,0,5.396967819768862
22926_7992,2,103,0,5.397770058608519
22859_7909,1,103,0,5.397919788238482
22893_7999,1,106,0,5.397971047954611
23021_8050,1,107,0,5.398092288385355
22927_7928,1,106,0,5.398106901619599
22931_8067,1,106,0,5.399594892179847
23014_7935,1,106,0,5.4003359162403015
22928_7841,1,106,0,5.400448410624033
22933_7870,1,106,0,5.400873656843567
22827_7855,1,106,0,5.401559709223841
23087_7949,1,103,0,5.402032012124968
22904_7958,2,103,0,5.40216178376459
22818_7851,1,103,0,5.402874046127488
22880_7907,2,103,0,5.403081283720402
23024_8068,2,103,4,5.403809985898049
23078_7902,1,106,0,5.404298709037859
22917_7963,1,106,0,5.405200509641639
22944_7967,2,101,0,5.405289258783505
23083_7959,1,105,3,5.405297591492503
23014_8055,1,103,0,5.407029602570221
23042_7836,1,103,0,5.407171709599964
22978_8019,1,103,0,5.407518848086282
23035_7893,1,103,0,5.407601818324911
22906_7997,2,103,3,5.408091207754647
22850_8048,1,106,0,5.408823753001195
22914_7991,2,103,0,5.4089981003416
23066_8067,1,106,0,5.409134872972313
22937_8033,1,106,0,5.409393453313699
22847_7997,2,103,0,5.410143027899994
22857_7890,2,105,0,5.410632932820247
22877_7931,1,106,0,5.410689046178111
22919_7871,2,105,0,5.4134787111014715
