grid_id,road_risk_score,risk_level,relative_top_percent,absolute_risk_score,absolute_risk_level,action_level,action_rank,risk_trigger,preventive_repair_candidate,feature_risk_score,model_relative_score,relative_ai_index,absolute_feature_score,absolute_risk_index,road_structure_score,lanes,road_rank,road_type,lanes_lift,road_rank_lift
23073_7894,19.0,낮음,69.548,23.3,낮음,모니터링,7447,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23073_7962,19.0,낮음,69.548,23.3,낮음,모니터링,7448,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23073_7963,19.0,낮음,69.548,23.3,낮음,모니터링,7449,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23074_7892,19.0,낮음,69.548,23.3,낮음,모니터링,7450,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23074_7895,19.0,낮음,69.548,23.3,낮음,모니터링,7451,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23074_7963,19.0,낮음,69.548,23.3,낮음,모니터링,7452,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23074_7964,19.0,낮음,69.548,23.3,낮음,모니터링,7453,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23075_7895,19.0,낮음,69.548,23.3,낮음,모니터링,7454,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23075_7896,19.0,낮음,69.548,23.3,낮음,모니터링,7455,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23075_7964,19.0,낮음,69.548,23.3,낮음,모니터링,7456,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23076_7894,19.0,낮음,69.548,23.3,낮음,모니터링,7457,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23076_7895,19.0,낮음,69.548,23.3,낮음,모니터링,7458,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23076_7964,19.0,낮음,69.548,23.3,낮음,모니터링,7459,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23076_7965,19.0,낮음,69.548,23.3,낮음,모니터링,7460,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23077_7894,19.0,낮음,69.548,23.3,낮음,모니터링,7461,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23077_7965,19.0,낮음,69.548,23.3,낮음,모니터링,7462,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,3,1.09148907,1.19995074
23078_7893,19.0,낮음,69.548,23.3,낮음,모니터링,7463,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23078_7894,19.0,낮음,69.548,23.3,낮음,모니터링,7464,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23078_7964,19.0,낮음,69.548,23.3,낮음,모니터링,7465,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23078_7965,19.0,낮음,69.548,23.3,낮음,모니터링,7466,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23079_7893,19.0,낮음,69.548,23.3,낮음,모니터링,7467,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23079_7894,19.0,낮음,69.548,23.3,낮음,모니터링,7468,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23079_7964,19.0,낮음,69.548,23.3,낮음,모니터링,7469,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23079_7965,19.0,낮음,69.548,23.3,낮음,모니터링,7470,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23080_7892,19.0,낮음,69.548,23.3,낮음,모니터링,7471,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23080_7893,19.0,낮음,69.548,23.3,낮음,모니터링,7472,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23080_7965,19.0,낮음,69.548,23.3,낮음,모니터링,7473,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23081_7892,19.0,낮음,69.548,23.3,낮음,모니터링,7474,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23081_7963,19.0,낮음,69.548,23.3,낮음,모니터링,7475,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23081_7964,19.0,낮음,69.548,23.3,낮음,모니터링,7476,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23081_7965,19.0,낮음,69.548,23.3,낮음,모니터링,7477,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23082_7890,19.0,낮음,69.548,23.3,낮음,모니터링,7478,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23082_7891,19.0,낮음,69.548,23.3,낮음,모니터링,7479,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23082_7892,19.0,낮음,69.548,23.3,낮음,모니터링,7480,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23082_7962,19.0,낮음,69.548,23.3,낮음,모니터링,7481,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23082_7963,19.0,낮음,69.548,23.3,낮음,모니터링,7482,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23083_7890,19.0,낮음,69.548,23.3,낮음,모니터링,7483,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23083_7891,19.0,낮음,69.548,23.3,낮음,모니터링,7484,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23083_7958,19.0,낮음,69.548,23.3,낮음,모니터링,7485,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23083_7959,19.0,낮음,69.548,23.3,낮음,모니터링,7486,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,3,1.09148907,1.19995074
23083_7960,19.0,낮음,69.548,23.3,낮음,모니터링,7487,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23083_7961,19.0,낮음,69.548,23.3,낮음,모니터링,7488,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23083_7962,19.0,낮음,69.548,23.3,낮음,모니터링,7489,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23084_7890,19.0,낮음,69.548,23.3,낮음,모니터링,7490,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23084_7956,19.0,낮음,69.548,23.3,낮음,모니터링,7491,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23084_7957,19.0,낮음,69.548,23.3,낮음,모니터링,7492,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23084_7958,19.0,낮음,69.548,23.3,낮음,모니터링,7493,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23085_7889,19.0,낮음,69.548,23.3,낮음,모니터링,7494,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23085_7955,19.0,낮음,69.548,23.3,낮음,모니터링,7495,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23085_7956,19.0,낮음,69.548,23.3,낮음,모니터링,7496,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23086_7887,19.0,낮음,69.548,23.3,낮음,모니터링,7497,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23086_7888,19.0,낮음,69.548,23.3,낮음,모니터링,7498,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23086_7889,19.0,낮음,69.548,23.3,낮음,모니터링,7499,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23086_7955,19.0,낮음,69.548,23.3,낮음,모니터링,7500,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23087_7887,19.0,낮음,69.548,23.3,낮음,모니터링,7501,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23090_7884,19.0,낮음,69.548,23.3,낮음,모니터링,7502,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23091_7884,19.0,낮음,69.548,23.3,낮음,모니터링,7503,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23096_7880,19.0,낮음,69.548,23.3,낮음,모니터링,7504,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23096_7881,19.0,낮음,69.548,23.3,낮음,모니터링,7505,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23097_7881,19.0,낮음,69.548,23.3,낮음,모니터링,7506,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23098_7881,19.0,낮음,69.548,23.3,낮음,모니터링,7507,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23099_7881,19.0,낮음,69.548,23.3,낮음,모니터링,7508,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23099_7882,19.0,낮음,69.548,23.3,낮음,모니터링,7509,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23100_7882,19.0,낮음,69.548,23.3,낮음,모니터링,7510,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23101_7882,19.0,낮음,69.548,23.3,낮음,모니터링,7511,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23102_7882,19.0,낮음,69.548,23.3,낮음,모니터링,7512,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23103_7882,19.0,낮음,69.548,23.3,낮음,모니터링,7513,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
23104_7882,19.0,낮음,69.548,23.3,낮음,모니터링,7514,없음,0,0.0,0.0,0.03620497,0.19595,0.23305973,0.2413665,1,105,0,1.09148907,1.19995074
22920_8002,24.3,보통,36.045,23.2,낮음,모니터링,7515,없음,0,0.05698577,0.0,0.05903902,0.21404375,0.23242334,0.14665515,4,103,0,0.66225166,1.04174334
22921_8002,24.3,보통,36.045,23.2,낮음,모니터링,7516,없음,0,0.05698577,0.0,0.05903902,0.21404375,0.23242334,0.14665515,4,103,0,0.66225166,1.04174334
22958_7874,18.4,낮음,72.585,23.1,낮음,모니터링,7517,없음,0,0.0,0.0,0.03386259,0.19595,0.23071735,0.22575061,2,107,0,0.75015182,1.358478
22986_7931,18.4,낮음,72.585,23.1,낮음,모니터링,7518,없음,0,0.0,0.0,0.03386259,0.19595,0.23071735,0.22575061,2,107,0,0.75015182,1.358478
22994_7909,18.4,낮음,72.585,23.1,낮음,모니터링,7519,없음,0,0.0,0.0,0.03386259,0.19595,0.23071735,0.22575061,2,107,0,0.75015182,1.358478
23000_7892,18.4,낮음,72.585,23.1,낮음,모니터링,7520,없음,0,0.0,0.0,0.03386259,0.19595,0.23071735,0.22575061,2,107,0,0.75015182,1.358478
23001_7883,18.4,낮음,72.585,23.1,낮음,모니터링,7521,없음,0,0.0,0.0,0.03386259,0.19595,0.23071735,0.22575061,2,107,0,0.75015182,1.358478
23007_7889,18.4,낮음,72.585,23.1,낮음,모니터링,7522,없음,0,0.0,0.0,0.03386259,0.19595,0.23071735,0.22575061,2,107,0,0.75015182,1.358478
22931_7953,21.7,보통,48.111,23.0,낮음,모니터링,7523,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22942_7975,21.7,보통,48.111,23.0,낮음,모니터링,7524,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22942_7976,21.7,보통,48.111,23.0,낮음,모니터링,7525,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22943_7975,21.7,보통,48.111,23.0,낮음,모니터링,7526,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22945_7967,21.7,보통,48.111,23.0,낮음,모니터링,7527,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22947_7989,21.7,보통,48.111,23.0,낮음,모니터링,7528,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22947_7990,21.7,보통,48.111,23.0,낮음,모니터링,7529,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22949_7964,21.7,보통,48.111,23.0,낮음,모니터링,7530,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22952_7931,21.7,보통,48.111,23.0,낮음,모니터링,7531,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22953_7928,21.7,보통,48.111,23.0,낮음,모니터링,7532,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22960_7958,21.7,보통,48.111,23.0,낮음,모니터링,7533,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22962_7989,21.7,보통,48.111,23.0,낮음,모니터링,7534,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22964_8001,21.7,보통,48.111,23.0,낮음,모니터링,7535,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22965_7980,21.7,보통,48.111,23.0,낮음,모니터링,7536,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22975_8019,21.7,보통,48.111,23.0,낮음,모니터링,7537,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22976_8017,21.7,보통,48.111,23.0,낮음,모니터링,7538,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22976_8018,21.7,보통,48.111,23.0,낮음,모니터링,7539,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22976_8019,21.7,보통,48.111,23.0,낮음,모니터링,7540,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22977_8019,21.7,보통,48.111,23.0,낮음,모니터링,7541,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22978_8019,21.7,보통,48.111,23.0,낮음,모니터링,7542,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22978_8020,21.7,보통,48.111,23.0,낮음,모니터링,7543,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22978_8021,21.7,보통,48.111,23.0,낮음,모니터링,7544,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22978_8030,21.7,보통,48.111,23.0,낮음,모니터링,7545,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22978_8031,21.7,보통,48.111,23.0,낮음,모니터링,7546,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22978_8032,21.7,보통,48.111,23.0,낮음,모니터링,7547,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_7983,21.7,보통,48.111,23.0,낮음,모니터링,7548,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8021,21.7,보통,48.111,23.0,낮음,모니터링,7549,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8022,21.7,보통,48.111,23.0,낮음,모니터링,7550,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8023,21.7,보통,48.111,23.0,낮음,모니터링,7551,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8027,21.7,보통,48.111,23.0,낮음,모니터링,7552,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8029,21.7,보통,48.111,23.0,낮음,모니터링,7553,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8030,21.7,보통,48.111,23.0,낮음,모니터링,7554,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8032,21.7,보통,48.111,23.0,낮음,모니터링,7555,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22979_8033,21.7,보통,48.111,23.0,낮음,모니터링,7556,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22980_8023,21.7,보통,48.111,23.0,낮음,모니터링,7557,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22980_8024,21.7,보통,48.111,23.0,낮음,모니터링,7558,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22980_8025,21.7,보통,48.111,23.0,낮음,모니터링,7559,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22980_8026,21.7,보통,48.111,23.0,낮음,모니터링,7560,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22980_8033,21.7,보통,48.111,23.0,낮음,모니터링,7561,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22981_8034,21.7,보통,48.111,23.0,낮음,모니터링,7562,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22982_8034,21.7,보통,48.111,23.0,낮음,모니터링,7563,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22984_8033,21.7,보통,48.111,23.0,낮음,모니터링,7564,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22985_8033,21.7,보통,48.111,23.0,낮음,모니터링,7565,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22985_8034,21.7,보통,48.111,23.0,낮음,모니터링,7566,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22985_8035,21.7,보통,48.111,23.0,낮음,모니터링,7567,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22985_8036,21.7,보통,48.111,23.0,낮음,모니터링,7568,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22986_8036,21.7,보통,48.111,23.0,낮음,모니터링,7569,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22987_8036,21.7,보통,48.111,23.0,낮음,모니터링,7570,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,4,1.09148907,1.04174334
22988_8036,21.7,보통,48.111,23.0,낮음,모니터링,7571,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22989_8036,21.7,보통,48.111,23.0,낮음,모니터링,7572,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22990_8036,21.7,보통,48.111,23.0,낮음,모니터링,7573,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22991_8036,21.7,보통,48.111,23.0,낮음,모니터링,7574,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22992_8035,21.7,보통,48.111,23.0,낮음,모니터링,7575,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22992_8036,21.7,보통,48.111,23.0,낮음,모니터링,7576,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8036,21.7,보통,48.111,23.0,낮음,모니터링,7577,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8037,21.7,보통,48.111,23.0,낮음,모니터링,7578,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8038,21.7,보통,48.111,23.0,낮음,모니터링,7579,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8039,21.7,보통,48.111,23.0,낮음,모니터링,7580,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8040,21.7,보통,48.111,23.0,낮음,모니터링,7581,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8042,21.7,보통,48.111,23.0,낮음,모니터링,7582,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22993_8043,21.7,보통,48.111,23.0,낮음,모니터링,7583,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22994_8043,21.7,보통,48.111,23.0,낮음,모니터링,7584,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22995_7977,21.7,보통,48.111,23.0,낮음,모니터링,7585,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22995_8043,21.7,보통,48.111,23.0,낮음,모니터링,7586,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22996_7977,21.7,보통,48.111,23.0,낮음,모니터링,7587,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22996_7978,21.7,보통,48.111,23.0,낮음,모니터링,7588,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22996_8043,21.7,보통,48.111,23.0,낮음,모니터링,7589,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22996_8044,21.7,보통,48.111,23.0,낮음,모니터링,7590,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
22997_8044,21.7,보통,48.111,23.0,낮음,모니터링,7591,없음,0,0.02470646,0.0,0.04728151,0.198575,0.23004582,0.20814874,1,103,0,1.09148907,1.04174334
